session_id,window_id,window_start_sec,window_end_sec,phase,investigation_zone,heart_rate_bpm,rr_mean_ms,rmssd_ms,sdnn_ms,muse_delta_rel,muse_theta_rel,muse_alpha_rel,muse_beta_rel,muse_gamma_rel,muse_accel_mean_g,muse_accel_peak_g,bodycam_motion_score,bodycam_light_change_score,audio_rms_dbfs,audio_peak_dbfs,audio_transient_count,temperature_c,humidity_pct,environmental_noise_db,polar_signal_quality,muse_signal_quality,bodycam_signal_quality,artifact_flag
SITE_01_P01_A,SITE_01_P01_A_W099,980,990,during,zone_c,60.5,992.4,48.9,60.7,0.32289,0.19382,0.21838,0.21941,0.04551,0.0607,0.2486,0.1309,0.0381,-43.3,-20.4,0,17.8,51.1,43.8,0.9664,0.9269,1.0,False
SITE_01_P01_A,SITE_01_P01_A_W100,990,1000,during,zone_c,62.6,958.6,51.2,60.4,0.26484,0.20242,0.27756,0.20554,0.04963,0.0219,0.0848,0.0796,0.0593,-47.9,-27.6,0,18.0,50.9,42.7,0.9502,0.9073,0.9831,False
SITE_01_P01_A,SITE_01_P01_A_W101,1000,1010,during,zone_c,63.8,940.3,48.3,64.6,0.28999,0.20877,0.2352,0.21051,0.05553,0.0359,0.1533,0.0952,0.021,-47.1,-24.3,0,17.8,51.1,40.5,0.9417,0.9222,0.9593,False
SITE_01_P01_A,SITE_01_P01_A_W102,1010,1020,during,zone_c,66.7,899.6,47.5,57.7,0.28353,0.19649,0.24897,0.22719,0.04382,0.0637,0.2053,0.1816,0.0168,-47.1,-28.6,0,17.8,51.3,40.5,0.9467,0.9667,0.9777,False
SITE_01_P01_A,SITE_01_P01_A_W103,1020,1030,during,zone_c,67.1,893.7,54.7,73.2,0.2836,0.19093,0.26865,0.21918,0.03765,0.0605,0.1809,0.1193,0.0961,-47.5,-33.0,0,18.0,51.3,37.7,0.9278,0.9333,0.9896,False
SITE_01_P01_A,SITE_01_P01_A_W104,1030,1040,during,zone_c,60.7,989.1,51.2,62.9,0.30895,0.20343,0.2292,0.21881,0.03961,0.0394,0.107,0.1113,0.074,-50.1,-39.5,0,17.7,51.3,39.2,0.9432,0.9142,0.9841,False
SITE_01_P01_A,SITE_01_P01_A_W105,1040,1050,during,zone_c,60.6,990.1,54.8,72.7,0.27087,0.19825,0.23029,0.25589,0.0447,0.0397,0.1161,0.0897,0.0226,-45.6,-31.1,0,17.7,52.2,40.4,0.9634,0.9859,0.9854,False
SITE_01_P01_A,SITE_01_P01_A_W106,1050,1060,during,zone_c,65.9,909.9,55.7,66.1,0.27022,0.18553,0.25383,0.23229,0.05813,0.065,0.1803,0.1201,0.0894,-48.1,-38.8,0,17.7,52.4,43.4,0.9493,0.9849,0.9813,False
SITE_01_P01_A,SITE_01_P01_A_W107,1060,1070,during,zone_c,69.3,866.4,41.9,58.3,0.2695,0.20029,0.2582,0.24243,0.02958,0.0597,0.223,0.1248,0.0441,-44.9,-33.4,0,18.0,52.4,43.8,0.9618,0.9545,0.9897,False
SITE_01_P01_A,SITE_01_P01_A_W108,1070,1080,during,zone_c,68.1,881.6,43.3,55.3,0.24487,0.20027,0.27174,0.22869,0.05442,0.0463,0.1269,0.1224,0.0654,-48.2,-36.6,0,18.2,51.9,44.2,0.9639,0.945,0.9741,False
SITE_01_P01_A,SITE_01_P01_A_W109,1080,1090,during,zone_c,69.3,865.6,39.5,51.7,0.29663,0.19495,0.2551,0.21499,0.03833,0.049,0.1227,0.1771,0.0541,-46.0,-32.4,0,18.2,51.8,42.9,0.9367,0.9174,0.9808,False
SITE_01_P01_A,SITE_01_P01_A_W110,1090,1100,during,zone_c,70.5,851.3,33.0,41.1,0.25819,0.21234,0.23878,0.22756,0.06313,0.0756,0.306,0.1743,0.0247,-44.6,-31.7,0,18.2,51.9,36.0,0.9745,0.9346,0.9723,False
SITE_01_P01_A,SITE_01_P01_A_W111,1100,1110,during,zone_c,68.4,877.3,43.3,56.4,0.27525,0.22021,0.22756,0.23431,0.04267,0.0337,0.1052,0.0991,0.0121,-49.1,-39.5,0,18.1,51.2,38.3,0.9752,0.9743,0.9669,False
SITE_01_P01_A,SITE_01_P01_A_W112,1110,1120,during,zone_c,65.0,922.4,34.1,43.5,0.27457,0.21218,0.24551,0.22975,0.03799,0.0388,0.1712,0.0852,0.0345,-46.9,-36.0,0,18.3,50.9,39.6,0.9595,0.9086,0.9781,False
SITE_01_P01_A,SITE_01_P01_A_W113,1120,1130,during,zone_c,66.3,905.1,47.6,59.9,0.28596,0.18834,0.26533,0.20674,0.05364,0.0502,0.1837,0.1037,0.0395,-46.4,-32.8,0,18.2,50.9,38.5,0.9534,0.9313,0.9872,False
SITE_01_P01_A,SITE_01_P01_A_W114,1130,1140,during,zone_c,67.0,895.6,55.1,68.5,0.29069,0.19099,0.24661,0.24409,0.02762,0.0477,0.2027,0.1547,0.0104,-46.7,-32.1,0,18.3,50.7,40.4,0.9749,0.9251,0.9579,False
SITE_01_P01_A,SITE_01_P01_A_W115,1140,1150,during,zone_c,70.4,852.3,54.2,70.4,0.31393,0.17957,0.25769,0.20299,0.04582,0.0789,0.2581,0.1718,0.0299,-50.7,-39.9,0,18.3,50.7,42.9,0.9484,0.9885,0.9843,False
SITE_01_P01_A,SITE_01_P01_A_W116,1150,1160,during,zone_c,65.6,914.1,52.0,73.8,0.28744,0.18865,0.24014,0.23845,0.04533,0.0672,0.1684,0.1309,0.0132,-46.8,-32.1,0,18.2,50.5,37.3,0.9388,0.9643,0.9631,False
SITE_01_P01_A,SITE_01_P01_A_W117,1160,1170,during,zone_c,70.6,850.4,54.5,72.6,0.26044,0.20268,0.27243,0.21159,0.05286,0.0381,0.1282,0.1264,0.0858,-47.9,-34.9,0,18.2,50.8,36.3,0.9381,0.9327,0.9897,False
SITE_01_P01_A,SITE_01_P01_A_W118,1170,1180,during,zone_c,65.9,909.8,54.2,72.4,0.29018,0.20184,0.2338,0.23357,0.04061,0.0673,0.2064,0.188,0.0571,-48.6,-39.3,0,18.5,50.7,39.7,0.9439,0.9533,0.9962,False
SITE_01_P01_A,SITE_01_P01_A_W119,1180,1190,during,zone_c,68.9,870.3,55.6,69.3,0.29087,0.18256,0.24353,0.2244,0.05864,0.0508,0.2021,0.1455,0.1007,-44.7,-31.4,0,18.5,51.3,37.6,0.9589,0.9472,0.9635,False
SITE_01_P01_A,SITE_01_P01_A_W120,1190,1200,during,zone_c,67.3,891.0,58.9,74.4,0.28392,0.17013,0.26563,0.21899,0.06133,0.0444,0.195,0.1834,0.1074,-45.9,-31.0,0,18.2,51.2,39.0,0.9744,0.9086,0.9732,False
SITE_01_P01_A,SITE_01_P01_A_W121,1200,1210,during,zone_d,63.0,952.3,54.4,73.8,0.27176,0.1823,0.24563,0.24296,0.05736,0.0503,0.2184,0.1385,0.0227,-48.1,-36.5,0,18.2,51.1,43.0,0.9622,0.91,0.9905,False
SITE_01_P01_A,SITE_01_P01_A_W122,1210,1220,during,zone_d,62.2,964.4,60.5,79.0,0.2955,0.20104,0.21304,0.244,0.04642,0.0501,0.2143,0.1212,0.0705,-49.0,-36.4,0,18.1,50.7,41.8,0.9679,0.9983,0.9885,False
SITE_01_P01_A,SITE_01_P01_A_W123,1220,1230,during,zone_d,70.8,847.1,43.8,67.5,0.27583,0.21142,0.22492,0.24333,0.04449,0.0424,0.1482,0.0894,0.2398,-48.3,-36.5,0,18.2,50.8,37.6,0.9536,0.9002,0.9649,False
SITE_01_P01_A,SITE_01_P01_A_W124,1230,1240,during,zone_d,72.5,827.7,52.2,64.1,0.30383,0.1838,0.23971,0.22077,0.05189,0.0398,0.1395,0.0794,0.1287,-49.4,-35.8,0,18.2,50.8,42.2,0.9691,0.9177,0.9798,False
SITE_01_P01_A,SITE_01_P01_A_W125,1240,1250,during,zone_d,71.8,835.7,41.5,60.4,0.26557,0.20969,0.2498,0.23638,0.03856,0.0433,0.1516,0.0933,0.0478,-46.1,-35.9,0,18.2,50.7,40.4,0.9554,0.927,0.9825,False
SITE_01_P01_A,SITE_01_P01_A_W126,1250,1260,during,zone_d,76.0,789.3,46.5,53.3,0.28173,0.2072,0.24531,0.21146,0.05429,0.0423,0.1479,0.0891,0.1147,-44.8,-33.2,0,18.2,50.2,39.8,0.9734,0.9813,0.9879,False
SITE_01_P01_A,SITE_01_P01_A_W127,1260,1270,during,zone_d,75.2,798.3,54.1,78.7,0.29778,0.18544,0.23165,0.23691,0.04823,0.0365,0.1276,0.0659,0.019,-46.1,-35.4,0,18.1,50.5,38.1,0.9614,0.9661,0.9955,False
SITE_01_P01_A,SITE_01_P01_A_W128,1270,1280,during,zone_d,73.7,814.1,47.8,60.6,0.27251,0.1957,0.23997,0.24596,0.04587,0.0446,0.156,0.0982,0.0706,-48.2,-37.6,0,18.2,51.1,39.0,0.9722,0.8836,0.9872,False
SITE_01_P01_A,SITE_01_P01_A_W129,1280,1290,during,zone_d,70.5,851.1,56.3,73.8,0.25019,0.18292,0.26179,0.25376,0.05133,0.0689,0.306,0.1555,0.1798,-48.6,-34.2,0,18.3,51.3,37.3,0.9415,0.9389,0.9805,False
SITE_01_P01_A,SITE_01_P01_A_W130,1290,1300,during,zone_d,66.2,905.8,60.7,75.7,0.27002,0.18836,0.25737,0.23072,0.05353,0.0539,0.2067,0.0968,0.0745,-48.6,-37.7,0,18.2,51.9,36.1,0.9541,0.9257,0.9752,False
SITE_01_P01_A,SITE_01_P01_A_W131,1300,1310,during,zone_d,72.4,828.5,59.8,74.6,0.30933,0.2056,0.20494,0.23872,0.0414,0.0378,0.1558,0.0881,0.0327,-46.3,-36.2,0,18.2,51.7,36.9,0.926,0.9277,0.9774,False
SITE_01_P01_A,SITE_01_P01_A_W132,1310,1320,during,zone_d,71.3,841.3,61.6,83.0,0.31478,0.17534,0.2322,0.21366,0.06402,0.0478,0.1807,0.103,0.058,-45.8,-29.5,1,18.2,51.9,39.0,0.9712,0.9642,0.9765,False
SITE_01_P01_A,SITE_01_P01_A_W133,1320,1330,during,zone_d,69.0,869.9,51.0,70.6,0.30027,0.17228,0.23978,0.24978,0.03788,0.0472,0.1972,0.1548,0.1045,-50.1,-40.9,0,18.2,52.4,37.1,0.9624,0.9611,0.9671,False
SITE_01_P01_A,SITE_01_P01_A_W134,1330,1340,during,zone_d,71.0,845.3,53.4,69.6,0.30031,0.20192,0.24659,0.20377,0.0474,0.0411,0.1158,0.1162,0.0698,-48.9,-37.1,0,18.1,52.2,38.5,0.9453,0.8944,0.9777,False
SITE_01_P01_A,SITE_01_P01_A_W135,1340,1350,during,zone_d,68.2,880.0,50.9,62.5,0.31303,0.20753,0.23763,0.19863,0.04318,0.0497,0.2054,0.1283,0.0186,-46.5,-32.1,0,17.9,53.0,39.9,0.9645,0.9438,0.9929,False
SITE_01_P01_A,SITE_01_P01_A_W136,1350,1360,during,zone_d,66.5,901.7,61.5,72.0,0.28649,0.21207,0.25267,0.19897,0.04981,0.0558,0.2142,0.0941,0.0461,-47.8,-38.5,0,17.9,53.1,37.0,0.9521,0.9228,0.9815,False
SITE_01_P01_A,SITE_01_P01_A_W137,1360,1370,during,zone_d,67.5,888.5,60.0,77.8,0.28856,0.19069,0.25116,0.22042,0.04917,0.0504,0.1836,0.1517,0.0756,-45.9,-34.4,0,17.7,52.7,39.4,0.9286,0.9567,0.9759,False
SITE_01_P01_A,SITE_01_P01_A_W138,1370,1380,during,zone_d,70.2,854.4,47.3,69.2,0.30575,0.19678,0.21537,0.23224,0.04985,0.0708,0.3088,0.1861,0.024,-48.3,-36.5,0,17.5,52.6,41.7,0.9469,0.9302,0.9709,False
SITE_01_P01_A,SITE_01_P01_A_W139,1380,1390,during,zone_d,68.3,878.8,61.4,84.0,0.31885,0.17145,0.24392,0.2238,0.04198,0.0518,0.1701,0.0978,0.0472,-49.0,-35.0,0,17.6,52.2,40.4,0.9486,1.0,0.9863,False
SITE_01_P01_A,SITE_01_P01_A_W140,1390,1400,during,zone_d,69.9,858.9,57.4,73.4,0.30063,0.19398,0.22396,0.22363,0.0578,0.0453,0.1683,0.0924,0.0225,-49.1,-39.6,0,17.7,51.9,39.1,0.9623,0.9527,0.9888,False
SITE_01_P01_A,SITE_01_P01_A_W141,1400,1410,during,zone_d,65.7,913.8,57.0,76.6,0.27932,0.21399,0.22253,0.23313,0.05102,0.0529,0.2274,0.1476,0.1604,-47.7,-38.3,0,17.8,51.4,41.1,0.9541,0.9708,0.968,False
SITE_01_P01_A,SITE_01_P01_A_W142,1410,1420,during,zone_d,69.5,863.6,41.7,56.0,0.27321,0.23264,0.22069,0.23503,0.03843,0.072,0.2173,0.2651,0.1662,-46.8,-32.8,0,17.9,51.1,41.2,0.942,0.8743,0.989,False
SITE_01_P01_A,SITE_01_P01_A_W143,1420,1430,during,zone_d,67.5,888.5,56.3,75.6,0.25811,0.20913,0.24778,0.22528,0.05969,0.0538,0.1874,0.1024,0.0661,-49.6,-34.8,0,17.8,51.5,42.6,0.978,0.98,0.9721,False
SITE_01_P01_A,SITE_01_P01_A_W144,1430,1440,during,zone_d,70.1,856.0,51.0,66.4,0.27187,0.20239,0.23486,0.24501,0.04587,0.0505,0.147,0.1484,0.0149,-46.9,-32.3,0,17.8,51.5,43.2,0.9297,0.9838,0.97,False
SITE_01_P01_A,SITE_01_P01_A_W145,1440,1450,during,zone_d,70.0,857.0,51.9,71.6,0.24513,0.20263,0.27422,0.22512,0.0529,0.0401,0.1295,0.1284,0.0073,-45.1,-33.6,0,17.8,51.8,40.8,0.9564,0.9632,0.987,False
SITE_01_P01_A,SITE_01_P01_A_W146,1450,1460,during,zone_d,70.4,851.8,53.9,71.9,0.26751,0.19398,0.24335,0.25685,0.03831,0.0822,0.3012,0.2175,0.0384,-45.7,-35.4,0,17.9,50.5,39.6,0.9734,0.9107,1.0,False
SITE_01_P01_A,SITE_01_P01_A_W147,1460,1470,during,zone_d,72.0,832.8,44.8,57.9,0.27452,0.20813,0.21969,0.23806,0.05961,0.0516,0.2227,0.1134,0.0651,-47.7,-37.5,0,17.9,50.3,41.4,0.9349,0.9689,0.9865,False
SITE_01_P01_A,SITE_01_P01_A_W148,1470,1480,during,zone_d,70.4,852.8,33.5,45.8,0.28565,0.16154,0.26726,0.24838,0.03716,0.0576,0.1812,0.1881,0.0136,-48.6,-39.3,0,17.9,50.0,40.3,0.958,0.913,0.9895,False
SITE_01_P01_A,SITE_01_P01_A_W149,1480,1490,during,zone_d,71.1,843.6,46.2,52.9,0.2862,0.17881,0.22124,0.2649,0.04885,0.0741,0.2871,0.246,0.0204,-47.7,-35.3,0,17.5,50.4,41.2,0.9534,0.8737,0.9833,False
SITE_01_P01_A,SITE_01_P01_A_W150,1490,1500,during,zone_d,71.0,845.5,49.4,60.3,0.27065,0.18639,0.23821,0.25327,0.05148,0.073,0.296,0.2189,0.0499,-47.6,-36.8,0,17.5,51.1,41.1,0.9087,0.9531,0.9804,False
SITE_01_P01_A,SITE_01_P01_A_W151,1500,1510,after,recovery_station,66.8,897.6,40.7,58.3,0.27215,0.19321,0.23309,0.25653,0.04503,0.0554,0.2447,0.1325,0.0099,-48.3,-35.5,0,17.4,51.5,38.1,0.9532,0.9517,0.9893,False
SITE_01_P01_A,SITE_01_P01_A_W152,1510,1520,after,recovery_station,67.2,893.1,44.1,57.3,0.2602,0.21547,0.25283,0.21767,0.05383,0.025,0.0771,0.0512,0.0469,-47.6,-33.3,0,17.6,51.9,42.0,0.9602,0.936,0.9833,False
SITE_01_P01_A,SITE_01_P01_A_W153,1520,1530,after,recovery_station,66.4,903.3,50.5,62.9,0.28975,0.18655,0.25611,0.22437,0.04322,0.0375,0.157,0.0534,0.032,-52.3,-39.9,0,17.9,50.9,35.8,0.9508,0.934,0.9838,False
SITE_01_P01_A,SITE_01_P01_A_W154,1530,1540,after,recovery_station,67.6,887.2,52.0,66.4,0.24611,0.20283,0.27312,0.22745,0.05049,0.0477,0.1312,0.1297,0.0926,-46.8,-35.4,0,18.0,50.7,37.5,0.9639,0.9663,0.9744,False
SITE_01_P01_A,SITE_01_P01_A_W155,1540,1550,after,recovery_station,62.5,959.3,51.5,75.0,0.26063,0.21734,0.24237,0.22896,0.05071,0.0432,0.1708,0.0461,0.036,-45.3,-30.7,0,17.8,50.8,36.5,0.9623,0.9147,0.9932,False
SITE_01_P01_A,SITE_01_P01_A_W156,1550,1560,after,recovery_station,65.1,922.2,54.0,68.4,0.3035,0.18403,0.24069,0.22652,0.04526,0.0358,0.1228,0.1189,0.0585,-48.6,-34.2,0,18.0,51.3,40.3,0.9824,0.9458,0.9688,False
SITE_01_P01_A,SITE_01_P01_A_W157,1560,1570,after,recovery_station,64.5,929.9,43.4,57.5,0.27349,0.20891,0.25501,0.21507,0.04752,0.044,0.1677,0.0938,0.0401,-46.6,-33.0,0,17.9,51.7,39.7,0.9382,0.9018,0.9941,False
SITE_01_P01_A,SITE_01_P01_A_W158,1570,1580,after,recovery_station,60.4,993.1,52.0,61.5,0.28413,0.20353,0.23753,0.21549,0.05933,0.0136,0.0396,0.0268,0.0315,-46.0,-31.3,0,17.8,51.5,38.1,0.977,0.9073,0.9883,False
SITE_01_P01_A,SITE_01_P01_A_W159,1580,1590,after,recovery_station,65.1,921.5,44.3,57.8,0.30156,0.17876,0.24462,0.22035,0.05473,0.0302,0.1282,0.0434,0.1161,-49.0,-35.8,0,17.9,51.3,40.4,0.9853,0.938,0.9892,False
SITE_01_P01_A,SITE_01_P01_A_W160,1590,1600,after,recovery_station,61.8,970.1,47.0,62.4,0.27525,0.20453,0.25379,0.22166,0.04477,0.0164,0.0433,0.0069,0.1055,-45.1,-33.4,0,17.9,51.5,40.0,0.9691,0.9168,0.9826,False
SITE_01_P01_A,SITE_01_P01_A_W161,1600,1610,after,recovery_station,65.6,914.8,50.3,68.0,0.25388,0.20465,0.2554,0.2245,0.06158,0.0447,0.1592,0.0516,0.035,-46.0,-32.7,0,18.0,51.5,42.1,0.9474,0.9123,0.9887,False
SITE_01_P01_A,SITE_01_P01_A_W162,1610,1620,after,recovery_station,59.9,1002.2,47.4,61.3,0.31963,0.18356,0.24178,0.20462,0.05041,0.0357,0.0921,0.0453,0.0198,-46.5,-31.8,0,18.1,51.4,41.9,0.9412,0.922,0.9708,False
SITE_01_P01_A,SITE_01_P01_A_W163,1620,1630,after,recovery_station,59.3,1011.1,47.0,65.1,0.27724,0.17848,0.2326,0.26528,0.04639,0.0429,0.1858,0.1045,0.0393,-47.4,-36.6,0,18.1,51.4,41.0,0.9824,0.9817,0.9827,False
SITE_01_P01_A,SITE_01_P01_A_W164,1630,1640,after,recovery_station,67.8,884.5,49.7,63.7,0.25905,0.20549,0.23722,0.25601,0.04223,0.0373,0.1022,0.0959,0.0139,-47.3,-32.5,0,18.4,51.0,39.5,0.998,0.9667,0.978,False
SITE_01_P01_A,SITE_01_P01_A_W165,1640,1650,after,recovery_station,70.9,846.7,33.9,45.8,0.28264,0.18712,0.26126,0.23138,0.0376,0.1103,0.2851,0.3681,0.1185,-48.3,-34.0,0,18.3,51.3,40.7,0.9483,0.9047,0.975,False
SITE_01_P01_A,SITE_01_P01_A_W166,1650,1660,after,recovery_station,73.6,815.5,38.4,53.0,0.28212,0.19972,0.2472,0.22363,0.04732,0.1255,0.3372,0.3791,0.086,-46.6,-33.3,0,18.2,51.8,39.2,0.9386,0.929,0.978,False
SITE_01_P01_A,SITE_01_P01_A_W167,1660,1670,after,recovery_station,64.0,937.6,34.0,39.7,0.28486,0.2071,0.21831,0.2346,0.05513,0.0241,0.0887,0.036,0.0212,-48.0,-37.8,0,18.1,51.8,36.7,0.9532,0.9666,0.9803,False
SITE_01_P01_A,SITE_01_P01_A_W168,1670,1680,after,recovery_station,72.0,833.6,37.1,44.6,0.26411,0.1897,0.23789,0.2466,0.0617,0.0269,0.0943,0.0338,0.0933,-49.7,-37.4,0,18.0,50.9,38.8,0.9534,0.9728,0.9921,False
SITE_01_P01_A,SITE_01_P01_A_W169,1680,1690,after,recovery_station,67.7,886.4,41.2,52.6,0.27295,0.18287,0.26524,0.23532,0.04362,0.0416,0.1171,0.0601,0.0999,-45.6,-31.7,0,18.0,50.8,41.6,0.9774,0.9238,0.9852,False
SITE_01_P01_A,SITE_01_P01_A_W170,1690,1700,after,recovery_station,67.0,895.7,44.6,61.0,0.28895,0.18403,0.23904,0.23741,0.05057,0.0447,0.1477,0.0624,0.0143,-45.8,-36.3,0,18.0,50.5,39.4,0.99,1.0,0.9779,False
SITE_01_P01_A,SITE_01_P01_A_W171,1700,1710,after,recovery_station,66.1,907.4,41.5,51.1,0.29084,0.18827,0.23365,0.24565,0.04159,0.03,0.0988,0.0575,0.0664,-46.4,-33.2,0,18.0,50.5,42.1,0.9745,0.9113,0.9783,False
SITE_01_P01_A,SITE_01_P01_A_W172,1710,1720,after,recovery_station,67.4,889.9,44.6,62.2,0.31629,0.17013,0.22058,0.24292,0.05008,0.0415,0.1435,0.0845,0.0925,-47.4,-35.4,0,18.1,50.8,38.4,0.9525,0.8914,0.9831,False
SITE_01_P01_A,SITE_01_P01_A_W173,1720,1730,after,recovery_station,64.6,929.1,39.7,52.6,0.30248,0.18017,0.22841,0.23383,0.0551,0.0233,0.0612,0.0401,0.0867,-46.1,-31.9,0,18.2,51.2,38.9,0.9596,0.9121,0.9868,False
SITE_01_P01_A,SITE_01_P01_A_W174,1730,1740,after,recovery_station,68.8,872.2,44.1,52.4,0.29113,0.20301,0.22759,0.21775,0.06052,0.03,0.0997,0.0435,0.1801,-46.2,-31.2,0,18.2,51.1,37.2,0.9497,0.9115,0.9916,False
SITE_01_P01_A,SITE_01_P01_A_W175,1740,1750,after,recovery_station,65.4,917.3,44.3,50.9,0.28537,0.18296,0.24507,0.23931,0.04728,0.0056,0.0238,0.0154,0.0139,-49.8,-37.8,0,18.4,50.7,37.8,0.9644,0.9553,0.9791,False
SITE_01_P01_A,SITE_01_P01_A_W176,1750,1760,after,recovery_station,64.8,925.2,55.3,76.7,0.28108,0.18404,0.25252,0.22056,0.0618,0.0319,0.1408,0.0294,0.1225,-48.0,-37.1,0,18.2,51.2,41.5,0.9543,0.984,0.987,False
SITE_01_P01_A,SITE_01_P01_A_W177,1760,1770,after,recovery_station,63.9,939.7,51.0,66.5,0.26126,0.22408,0.22196,0.22939,0.06331,0.0415,0.1729,0.0718,0.0404,-47.7,-33.0,0,18.4,51.1,38.8,0.9927,0.9405,0.9736,False
SITE_01_P01_A,SITE_01_P01_A_W178,1770,1780,after,recovery_station,61.5,975.4,57.5,76.2,0.29081,0.19777,0.24867,0.22185,0.0409,0.0444,0.1373,0.0611,0.0194,-47.5,-34.5,0,18.4,50.8,38.8,0.9586,0.9198,0.9785,False
SITE_01_P01_A,SITE_01_P01_A_W179,1780,1790,after,recovery_station,67.5,888.9,54.2,69.1,0.27295,0.20626,0.22961,0.24999,0.04119,0.0831,0.3241,0.2396,0.0994,-48.0,-38.6,0,18.2,50.7,38.3,0.936,0.8791,0.9847,False
SITE_01_P01_A,SITE_01_P01_A_W180,1790,1800,after,recovery_station,64.0,937.0,55.0,69.8,0.31129,0.19918,0.21902,0.22505,0.04545,0.0359,0.1414,0.081,0.0555,-48.0,-28.3,1,18.2,51.0,42.2,0.9525,0.9707,0.9877,False
SITE_01_P02_A,SITE_01_P02_A_W001,0,10,before,baseline_station,66.4,904.2,49.8,72.5,0.30053,0.20398,0.25362,0.19093,0.05094,0.0297,0.1208,0.085,0.0171,-48.5,-35.6,0,18.3,51.3,38.4,0.9645,0.9808,0.9726,False
SITE_01_P02_A,SITE_01_P02_A_W002,10,20,before,baseline_station,66.4,903.4,45.2,65.8,0.2789,0.21024,0.2774,0.18488,0.04859,0.0195,0.0724,0.0115,0.0219,-48.6,-36.8,0,18.1,51.1,38.7,0.9512,0.9216,0.9693,False
SITE_01_P02_A,SITE_01_P02_A_W003,20,30,before,baseline_station,69.7,860.8,50.3,70.2,0.30893,0.1998,0.25633,0.19524,0.0397,0.0274,0.071,0.0828,0.0531,-49.0,-39.1,0,18.1,51.5,42.7,0.9834,0.8902,0.9775,False
SITE_01_P02_A,SITE_01_P02_A_W004,30,40,before,baseline_station,69.7,861.3,43.1,61.3,0.28809,0.20485,0.25277,0.2095,0.04478,0.0363,0.1085,0.0376,0.1243,-46.6,-36.3,0,18.2,52.2,43.3,0.9563,0.9196,0.9737,False
SITE_01_P02_A,SITE_01_P02_A_W005,40,50,before,baseline_station,67.2,893.5,32.8,41.2,0.29084,0.21246,0.23599,0.20022,0.06049,0.022,0.0663,0.0123,0.014,-46.7,-36.3,0,18.4,51.7,42.3,0.9634,0.9679,0.9748,False
SITE_01_P02_A,SITE_01_P02_A_W006,50,60,before,baseline_station,67.4,889.9,48.6,72.4,0.26255,0.20061,0.25234,0.22816,0.05634,0.0211,0.092,0.0588,0.0556,-43.7,-33.8,0,18.6,51.6,44.4,0.9805,1.0,0.9899,False
SITE_01_P02_A,SITE_01_P02_A_W007,60,70,before,baseline_station,65.2,920.4,45.5,67.9,0.27041,0.20249,0.2594,0.22034,0.04735,0.0591,0.2639,0.0727,0.0175,-48.6,-35.2,0,18.5,51.7,41.3,0.954,0.9679,0.9765,False
SITE_01_P02_A,SITE_01_P02_A_W008,70,80,before,baseline_station,68.1,881.2,45.9,67.0,0.2687,0.18722,0.26843,0.22143,0.05422,0.0655,0.2206,0.065,0.1089,-47.2,-34.7,0,18.7,51.8,40.2,0.924,0.9582,0.9803,False
SITE_01_P02_A,SITE_01_P02_A_W009,80,90,before,baseline_station,71.3,841.3,46.9,66.2,0.30382,0.21664,0.2046,0.22703,0.0479,0.0924,0.2977,0.2689,0.3113,-46.5,-33.8,0,18.7,51.3,36.4,0.9431,0.9359,0.9857,False
SITE_01_P02_A,SITE_01_P02_A_W010,90,100,before,baseline_station,68.0,882.3,40.3,56.4,0.27875,0.21582,0.24831,0.20309,0.05404,0.0299,0.1043,0.0628,0.0536,-47.4,-35.9,0,18.6,51.1,38.2,0.9694,0.9799,0.9655,False
SITE_01_P02_A,SITE_01_P02_A_W011,100,110,before,baseline_station,64.6,929.1,52.4,66.6,0.30202,0.195,0.27147,0.19985,0.03167,0.041,0.1718,0.0658,0.0442,-44.3,-29.8,0,18.7,51.3,39.7,0.9544,0.9431,0.9619,False
SITE_01_P02_A,SITE_01_P02_A_W012,110,120,before,baseline_station,68.3,879.1,40.4,59.7,0.29504,0.18718,0.29026,0.18445,0.04307,0.0389,0.1741,0.0493,0.0195,-47.4,-32.5,0,18.5,51.2,37.7,0.9701,0.9815,0.9825,False
SITE_01_P02_A,SITE_01_P02_A_W013,120,130,before,baseline_station,65.1,922.1,44.0,67.8,0.31305,0.2078,0.23314,0.19706,0.04894,0.0442,0.1723,0.0776,0.0836,-47.0,-35.6,0,18.3,50.7,43.1,0.9682,0.9509,0.9812,False
SITE_01_P02_A,SITE_01_P02_A_W014,130,140,before,baseline_station,68.0,882.6,35.9,44.8,0.2543,0.21355,0.27794,0.20932,0.0449,0.0309,0.1338,0.0415,0.02,-46.2,-36.1,0,18.3,50.0,38.7,0.9377,0.9367,0.9887,False
SITE_01_P02_A,SITE_01_P02_A_W015,140,150,before,baseline_station,67.0,894.9,51.3,68.8,0.28801,0.22359,0.23643,0.19902,0.05294,0.0249,0.1019,0.05,0.0061,-49.7,-36.8,0,18.3,50.3,37.5,0.9433,0.9168,0.9849,False
SITE_01_P02_A,SITE_01_P02_A_W016,150,160,before,baseline_station,66.3,904.9,46.9,69.1,0.27491,0.18805,0.26194,0.22895,0.04615,0.0465,0.1505,0.0973,0.0207,-45.8,-36.5,0,18.2,50.3,39.6,0.9821,0.939,0.9715,False
